module name	repository
jasminewd2@2.2.0	https://github.com/angular/jasminewd
js-string-escape@1.0.1	https://github.com/joliss/js-string-escape
js-yaml@3.12.0	https://github.com/nodeca/js-yaml
js-yaml@3.13.1	https://github.com/nodeca/js-yaml
jsesc@0.5.0	https://github.com/mathiasbynens/jsesc
jsesc@2.5.2	https://github.com/mathiasbynens/jsesc
json-schema-traverse@0.3.1	https://github.com/epoberezkin/json-schema-traverse
json3@3.3.3	https://github.com/bestiejs/json3
jsonparse@1.3.1	https://github.com/creationix/jsonparse
karma-chrome-launcher@2.2.0	https://github.com/karma-runner/karma-chrome-launcher
karma-coverage-istanbul-reporter@2.0.5	https://github.com/mattlewis92/karma-coverage-istanbul-reporter
karma-jasmine-html-reporter@1.4.0	https://github.com/dfederm/karma-jasmine-html-reporter
karma-jasmine@2.0.1	https://github.com/karma-runner/karma-jasmine
karma-source-map-support@1.4.0	https://github.com/tschaub/karma-source-map-support
karma@4.1.0	https://github.com/karma-runner/karma
less-loader@5.0.0	https://github.com/webpack-contrib/less-loader
lie@3.1.1	https://github.com/calvinmetcalf/lie
linebreak@0.3.0	https://github.com/devongovett/linebreaker
linebreak@1.0.2	https://github.com/devongovett/linebreaker
live-server@1.2.1	https://github.com/tapio/live-server
lodash.clonedeep@4.5.0	https://github.com/lodash/lodash
lodash.tail@4.1.1	https://github.com/lodash/lodash
lodash@4.17.15	https://github.com/lodash/lodash
loglevel@1.6.3	https://github.com/pimterry/loglevel
macos-release@2.3.0	https://github.com/sindresorhus/macos-release
magic-string@0.22.5	https://github.com/rich-harris/magic-string
magic-string@0.25.2	https://github.com/rich-harris/magic-string
magic-string@0.25.3	https://github.com/rich-harris/magic-string
marked@0.7.0	https://github.com/markedjs/marked
merge-source-map@1.0.4	https://github.com/keik/merge-source-map
mime-db@1.36.0	https://github.com/jshttp/mime-db
mime-db@1.40.0	https://github.com/jshttp/mime-db
mime-types@2.1.20	https://github.com/jshttp/mime-types
mime-types@2.1.24	https://github.com/jshttp/mime-types
mime@1.6.0	https://github.com/broofa/node-mime
mime@2.4.4	https://github.com/broofa/node-mime
mini-css-extract-plugin@0.8.0	https://github.com/webpack-contrib/mini-css-extract-plugin
mini-signals@1.2.0	https://github.com/Hypercubed/mini-signals
minizlib@1.2.1	https://github.com/isaacs/minizlib
mixin-object@2.0.1	https://github.com/jonschlinkert/mixin-object
morgan@1.9.1	https://github.com/expressjs/morgan
ms@2.1.2	https://github.com/zeit/ms
multi-stage-sourcemap@0.2.1	https://github.com/azu/multi-stage-sourcemap
multicast-dns-service-types@1.1.0	https://github.com/mafintosh/multicast-dns-service-types
multicast-dns@6.2.3	https://github.com/mafintosh/multicast-dns
multimatch@2.1.0	https://github.com/sindresorhus/multimatch
negotiator@0.6.2	https://github.com/jshttp/negotiator
neo-async@2.6.1	https://github.com/suguru03/neo-async
ngx-build-plus@8.1.4	https://github.com/manfredsteyer/ngx-build-plus
node-fetch-npm@2.0.2	https://github.com/npm/node-fetch-npm
node-fetch@1.6.3	https://github.com/bitinn/node-fetch
node-libs-browser@2.2.1	https://github.com/webpack/node-libs-browser
node-releases@1.1.27	https://github.com/chicoxyzzy/node-releases
normalize-range@0.1.2	https://github.com/jamestalmage/normalize-range
normalize-url@1.9.1	https://github.com/sindresorhus/normalize-url
null-check@1.0.0	https://github.com/sindresorhus/null-check
num2fraction@1.2.2	https://github.com/yisibl/num2fraction
object-inspect@1.4.1	https://github.com/substack/object-inspect
object-keys@1.1.1	https://github.com/ljharb/object-keys
obuf@1.1.2	https://github.com/indutny/offset-buffer
on-headers@1.0.2	https://github.com/jshttp/on-headers
onetime@2.0.1	https://github.com/sindresorhus/onetime
open@6.4.0	https://github.com/sindresorhus/open
opencollective-postinstall@2.0.2	https://github.com/opencollective/opencollective-postinstall
opencollective@1.0.3	https://github.com/opencollective/opencollective-cli
opn@4.0.2	https://github.com/sindresorhus/opn
opn@5.5.0	https://github.com/sindresorhus/opn
opn@6.0.0	https://github.com/sindresorhus/open
original@1.0.2	https://github.com/unshiftio/original
os-name@3.1.0	https://github.com/sindresorhus/os-name
p-is-promise@2.1.0	https://github.com/sindresorhus/p-is-promise
p-map@2.1.0	https://github.com/sindresorhus/p-map
p-retry@3.0.1	https://github.com/sindresorhus/p-retry
pacote@9.5.4	https://github.com/npm/pacote
pako@0.2.9	https://github.com/nodeca/pako
parse-json@4.0.0	https://github.com/sindresorhus/parse-json
parse-node-version@1.0.1	https://github.com/gulpjs/parse-node-version
parse-uri@1.0.0	https://github.com/kikobeats/parse-uri
parse5-html-rewriting-stream@5.1.0	https://github.com/inikulin/parse5
parse5-sax-parser@5.1.0	https://github.com/inikulin/parse5
parse5@3.0.3	https://github.com/inikulin/parse5
parse5@5.1.0	https://github.com/inikulin/parse5
parseurl@1.3.3	https://github.com/pillarjs/parseurl
path-browserify@0.0.1	https://github.com/substack/path-browserify
path-type@3.0.0	https://github.com/sindresorhus/path-type
pdfkit@0.10.0	https://github.com/foliojs/pdfkit
pixi-gl-core@1.1.4	https://github.com/pixijs/pixi-gl-core
pixi-layers@0.1.10	https://github.com/pixijs/pixi-display
pixi.js@4.8.8	https://github.com/pixijs/pixi.js
portfinder@1.0.21	https://github.com/indexzero/node-portfinder
postcss-import@12.0.1	https://github.com/postcss/postcss-import
postcss-load-config@2.1.0	https://github.com/michael-ciniawsky/postcss-load-config
postcss-loader@3.0.0	https://github.com/postcss/postcss-loader
postcss-value-parser@3.3.1	https://github.com/TrySound/postcss-value-parser
postcss-value-parser@4.0.2	https://github.com/TrySound/postcss-value-parser
postcss@7.0.17	https://github.com/postcss/postcss
process-nextick-args@1.0.7	https://github.com/calvinmetcalf/process-nextick-args
promise-retry@1.1.1	https://github.com/IndigoUnited/node-promise-retry
promise@7.3.1	https://github.com/then/promise
protoduck@5.0.1	https://github.com/zkat/protoduck
protractor@5.4.2	https://github.com/angular/protractor
proxy-addr@2.0.5	https://github.com/jshttp/proxy-addr
proxy-middleware@0.15.0	https://github.com/andrewrk/connect-proxy
q@1.4.1	https://github.com/kriskowal/q
qjobs@1.2.0	https://github.com/franck34/qjobs
query-string@4.3.4	https://github.com/sindresorhus/query-string
querystringify@2.1.1	https://github.com/unshiftio/querystringify
quote-stream@1.0.2	https://github.com/substack/quote-stream
range-parser@1.2.1	https://github.com/jshttp/range-parser
raw-body@2.4.0	https://github.com/stream-utils/raw-body
raw-loader@1.0.0	https://github.com/webpack-contrib/raw-loader
read-cache@1.0.0	https://github.com/TrySound/read-cache
readable-stream@2.0.6	https://github.com/nodejs/readable-stream
readable-stream@3.4.0	https://github.com/nodejs/readable-stream
regenerate@1.4.0	https://github.com/mathiasbynens/regenerate
regenerator-runtime@0.10.5	https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime
regenerator-runtime@0.12.1	https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime
regenerator-runtime@0.13.3	https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime
regexpu-core@1.0.0	https://github.com/mathiasbynens/regexpu-core
regjsgen@0.2.0	https://github.com/d10/regjsgen
remove-array-items@1.1.1	https://github.com/mreinstein/remove-array-items
replace-in-file@3.4.4	https://github.com/adamreisnz/replace-in-file
requires-port@1.0.0	https://github.com/unshiftio/requires-port
resolve@1.12.0	https://github.com/browserify/resolve
resource-loader@2.2.4	https://github.com/englercj/resource-loader
restore-cursor@2.0.0	https://github.com/sindresorhus/restore-cursor
restructure@0.5.4	https://github.com/devongovett/restructure
retry@0.10.1	https://github.com/tim-kos/node-retry
retry@0.12.0	https://github.com/tim-kos/node-retry
rfdc@1.1.4	https://github.com/davidmarkclements/rfdc
run-async@2.3.0	https://github.com/SBoudrias/run-async
sass-loader@7.1.0	https://github.com/webpack-contrib/sass-loader
sass@1.22.7	https://github.com/sass/dart-sass
schema-utils@0.3.0	https://github.com/webpack-contrib/schema-utils
schema-utils@2.1.0	https://github.com/webpack-contrib/schema-utils
select-hose@2.0.0	https://github.com/indutny/select-hose
selfsigned@1.10.4	https://github.com/jfromaniello/selfsigned
semver-dsl@1.0.1	https://github.com/mgechev/semver-dsl
semver-intersect@1.4.0	https://github.com/snyamathi/semver-intersect
send@0.17.1	https://github.com/pillarjs/send
serve-index@1.9.1	https://github.com/expressjs/serve-index
serve-static@1.14.1	https://github.com/expressjs/serve-static
shallow-clone@1.0.0	https://github.com/jonschlinkert/shallow-clone
shallow-copy@0.0.1	https://github.com/substack/shallow-copy
smart-buffer@4.0.2	https://github.com/JoshGlazebrook/smart-buffer
socket.io-client@2.1.1	https://github.com/Automattic/socket.io-client
socket.io-parser@3.2.0	https://github.com/Automattic/socket.io-parser
socket.io@2.1.1	https://github.com/socketio/socket.io
sockjs-client@1.3.0	https://github.com/sockjs/sockjs-client
sockjs@0.3.19	https://github.com/sockjs/sockjs-node
socks-proxy-agent@4.0.2	https://github.com/TooTallNate/node-socks-proxy-agent
socks@2.3.2	https://github.com/JoshGlazebrook/socks
sort-keys@1.1.2	https://github.com/sindresorhus/sort-keys
source-list-map@0.1.8	https://github.com/webpack/source-list-map
source-map-loader@0.2.4	https://github.com/webpack-contrib/source-map-loader
source-map-support@0.5.12	https://github.com/evanw/node-source-map-support
source-map-support@0.5.13	https://github.com/evanw/node-source-map-support
source-map-support@0.5.8	https://github.com/evanw/node-source-map-support
source-map-support@0.5.9	https://github.com/evanw/node-source-map-support
sourcemap-codec@1.4.6	https://github.com/Rich-Harris/sourcemap-codec
spdy-transport@3.0.0	https://github.com/spdy-http2/spdy-transport
spdy@4.0.1	https://github.com/indutny/node-spdy
speed-measure-webpack-plugin@1.3.1	https://github.com/stephencookdev/speed-measure-webpack-plugin
split@0.3.3	https://github.com/dominictarr/split
static-eval@2.0.2	https://github.com/substack/static-eval
static-module@2.2.5	https://github.com/substack/static-module
static-module@3.0.3	https://github.com/substack/static-module
statuses@1.3.1	https://github.com/jshttp/statuses
stream-combiner@0.0.4	https://github.com/dominictarr/stream-combiner
streamroller@1.0.6	https://github.com/nomiddlename/streamroller
strict-uri-encode@1.1.0	https://github.com/kevva/strict-uri-encode
string-template@1.0.0	https://github.com/Matt-Esch/string-template
style-loader@0.23.1	https://github.com/webpack-contrib/style-loader
stylus-loader@3.0.2	https://github.com/shama/stylus-loader
stylus@0.54.5	https://github.com/stylus/stylus
supports-color@6.1.0	https://github.com/chalk/supports-color
symbol-observable@1.2.0	https://github.com/blesh/symbol-observable
tapable@1.1.3	https://github.com/webpack/tapable
terser-webpack-plugin@1.3.0	https://github.com/webpack-contrib/terser-webpack-plugin
through@2.3.8	https://github.com/dominictarr/through
thunky@1.0.3	https://github.com/mafintosh/thunky
time-stamp@1.1.0	https://github.com/jonschlinkert/time-stamp
timers-browserify@2.0.11	https://github.com/jryans/timers-browserify
tiny-inflate@1.0.2	https://github.com/devongovett/tiny-inflate
tmp@0.0.30	https://github.com/raszi/node-tmp
tmp@0.0.33	https://github.com/raszi/node-tmp
to-fast-properties@2.0.0	https://github.com/sindresorhus/to-fast-properties
to-regex-range@5.0.1	https://github.com/micromatch/to-regex-range
toidentifier@1.0.0	https://github.com/component/toidentifier
traverse@0.6.6	https://github.com/substack/js-traverse
tree-kill@1.2.1	https://github.com/pkrumins/node-tree-kill
ts-simple-ast@12.4.0	https://github.com/dsherret/ts-simple-ast
type-is@1.6.18	https://github.com/jshttp/type-is
unc-path-regex@0.1.2	https://github.com/regexhq/unc-path-regex
unicode-properties@1.2.2	https://github.com/devongovett/unicode-properties
unicode-trie@0.3.1	https://github.com/devongovett/unicode-trie
unicode-trie@1.0.0	https://github.com/devongovett/unicode-trie
universal-analytics@0.4.20	https://github.com/peaksandpies/universal-analytics
url-join@2.0.5	https://github.com/jfromaniello/url-join
url-parse@1.4.7	https://github.com/unshiftio/url-parse
useragent@2.3.0	https://github.com/3rd-Eden/useragent
util-promisify@2.1.0	https://github.com/juliangruber/util-promisify
uuid@3.3.3	https://github.com/kelektiv/node-uuid
validator@10.4.0	https://github.com/chriso/validator.js
viz.js@1.8.2	https://github.com/mdaines/viz.js
vlq@0.2.3	https://github.com/Rich-Harris/vlq
vm-browserify@1.1.0	https://github.com/substack/vm-browserify
void-elements@2.0.1	https://github.com/hemanth/void-elements
wbuf@1.7.3	https://github.com/indutny/wbuf
webdriver-js-extender@2.1.0	https://github.com/angular/webdriver-js-extender
webdriver-manager@12.1.1	https://github.com/angular/webdriver-manager
webpack-core@0.6.9	https://github.com/webpack/core
webpack-dev-middleware@3.7.0	https://github.com/webpack/webpack-dev-middleware
webpack-dev-server@3.7.2	https://github.com/webpack/webpack-dev-server
webpack-dev-server@3.8.0	https://github.com/webpack/webpack-dev-server
webpack-log@2.0.0	https://github.com/webpack-contrib/webpack-log
webpack-merge@4.2.1	https://github.com/survivejs/webpack-merge
webpack-subresource-integrity@1.1.0-rc.6	https://github.com/waysact/webpack-subresource-integrity
webpack@4.38.0	https://github.com/webpack/webpack
websocket-driver@0.7.0	https://github.com/faye/websocket-driver-node
websocket-extensions@0.1.3	https://github.com/faye/websocket-extensions-node
when@3.6.4	https://github.com/cujojs/when
windows-release@3.2.0	https://github.com/sindresorhus/windows-release
worker-farm@1.7.0	https://github.com/rvagg/node-worker-farm
wrap-ansi@5.1.0	https://github.com/chalk/wrap-ansi
xml2js@0.4.19	https://github.com/Leonidas-from-XIV/node-xml2js
xmlbuilder@9.0.7	https://github.com/oozcitak/xmlbuilder-js
xtend@4.0.2	https://github.com/Raynos/xtend
yargs@13.1.0	https://github.com/yargs/yargs
yargs@13.3.0	https://github.com/yargs/yargs
zone.js@0.9.1	https://github.com/angular/zone.js
@angular-devkit/core@8.3.18	https://github.com/angular/angular-cli
@angular-devkit/schematics@8.3.18	https://github.com/angular/angular-cli
@babel/runtime@7.7.2	https://github.com/babel/babel
@compodoc/compodoc@1.1.11	https://github.com/compodoc/compodoc
@types/dom-mediacapture-record@1.0.2	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/pixi.js@4.8.9	https://github.com/DefinitelyTyped/DefinitelyTyped
acorn@7.1.0	https://github.com/acornjs/acorn
chokidar@3.3.0	https://github.com/paulmillr/chokidar
colors@1.4.0	https://github.com/Marak/colors.js
commander@3.0.2	https://github.com/tj/commander.js
decache@4.5.1	https://github.com/dwyl/decache
handlebars@4.5.1	https://github.com/wycats/handlebars.js
i18next@17.3.1	https://github.com/i18next/i18next
json5@2.1.1	https://github.com/json5/json5
loglevel-plugin-prefix@0.8.4	https://github.com/kutuluk/loglevel-plugin-prefix
loglevel@1.6.6	https://github.com/pimterry/loglevel
lunr@2.3.8	https://github.com/olivernn/lunr.js
merge2@1.3.0	https://github.com/teambition/merge2
optionator@0.8.3	https://github.com/gkz/optionator
pdfmake@0.1.62	https://github.com/bpampuch/pdfmake
picomatch@2.1.1	https://github.com/micromatch/picomatch
readdirp@3.2.0	https://github.com/paulmillr/readdirp
svg-to-pdfkit@0.1.7	https://github.com/alafr/SVG-to-PDFKit
word-wrap@1.2.3	https://github.com/jonschlinkert/word-wrap
better-assert@1.0.2	https://github.com/visionmedia/better-assert
callsite@1.0.0	(‹ó”’)
component-bind@1.0.0	https://github.com/component/bind
component-inherit@0.0.3	https://github.com/component/inherit
indexof@0.0.1	(‹ó”’)
object-component@0.0.3	(‹ó”’)
cyclist@0.2.2	https://github.com/mafintosh/cyclist
browserstack@1.5.2	https://github.com/scottgonzalez/node-browserstack
saucelabs@1.5.0	https://github.com/holidayextras/node-saucelabs
union@0.4.6	https://github.com/flatiron/union
optimist@0.6.1	https://github.com/substack/node-optimist
pngparse@2.0.1	https://github.com/darkskyapp/pngparse
domutils@1.5.1	https://github.com/FB55/domutils
map-stream@0.1.0	https://github.com/dominictarr/map-stream
png-js@0.1.1	https://github.com/devongovett/png.js
remote-ui@0.3.0	(‹ó”’)
tweetnacl@0.14.5	https://github.com/dchest/tweetnacl-js
pako@1.0.8	https://github.com/nodeca/pako
sha.js@2.4.11	https://github.com/crypto-browserify/sha.js
amdefine@1.0.1	https://github.com/jrburke/amdefine
caniuse-lite@1.0.30000986	https://github.com/ben-eb/caniuse-lite
css-select@1.2.0	https://github.com/fb55/css-select
google-libphonenumber@3.2.6	https://github.com/ruimarinho/google-libphonenumber
inside@1.0.0	https://github.com/aantthony/node-self
jszip@3.1.5	https://github.com/Stuk/jszip
node-forge@0.7.5	https://github.com/digitalbazaar/forge
pause-stream@0.0.11	https://github.com/dominictarr/pause-stream
